CLIENT_ID,REPORT_ID,REGISTRANT_ID,CLIENTENTITY_CD,CLIENT_TITLE,CLIENT_FIRST_NAME,CLIENT_MI,CLIENT_LAST_NAME,CLIENT_SUFFIX,CLIENT_ADR1,CLIENT_ADR2,CLIENT_CITY,CLIENT_STATE,CLIENT_ZIP,BUSINESS_DESC,COMP_CATEGORY,COMP_EXACT_AMOUNT,COMP_COMMENT,Row_ID
C0035,R20171130160530,RG0132,Entity,,,,HEB/ CHARLES BUTT (HOLDSWORTH CENTER),,646 SOUTH MAIN,,SAN ANTONIO,TX,78204,EDUCATIONAL CENTER,,,,R20171130160530-C0035
C0036,R20171130160530,RG0132,Entity,,,,"183 BLW, LP",,PO BOX 9190,,AUSTIN,TX,78766,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0036
C0037,R20171130160530,RG0132,Entity,,,,"2501 W. BRAKER, L.P.",,1601 MOPAC EXPRESSWAY,STE 175,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0037
C0038,R20171130160530,RG0132,Entity,,,,ALLEGIANCE MOBILE HEALTH,,501 S. AUSTIN AVE,STE 1310,GEORGETOWN,TX,78626,AMBULATORY CARE,,,,R20171130160530-C0038
C0039,R20171130160530,RG0132,Entity,,,,AUSTIN ACHIEVE SCHOOLS,,5908 MANOR ROAD,,AUSTIN,TX,78723,EDUCATION,,,,R20171130160530-C0039
C0063,R20180221105850,RG0142,Entity,,,,ROBINSON RANCH,,PO BOX 9556,,AUSTIN,TX,78766,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0063
C0064,R20180221105850,RG0142,Entity,,,,RYAN STREET & ASSOCIATES,,2414 EXPOSITION BLVD,STE B-140,AUSTIN,TX,78703,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0064
C0065,R20180221105850,RG0142,Entity,,,,SUCCESS FOODS MANAGEMENT LLC DBA TORCHY'S TACOS,,4501 SPRINGDALE ROAD,,AUSTIN,TX,78723,RESTAURANTS,,,,R20180221105850-C0065
C0066,R20180221105850,RG0142,Entity,,,,THE BROHN GROUP,,1550 TIMOTHY ROAD,STE 201,ATHENS,GA,30606,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0066
C0067,R20180221105850,RG0142,Entity,,,,THE UNIVERSITY OF TEXAS SYSTEM,,201 WEST 7TH STREET,,AUSTIN,TX,78701,HIGHER EDUCATION,,,,R20180221105850-C0067
C0068,R20180221105850,RG0142,Entity,,,,TRAMMELL CROW,,100 CONGRESS AVE,STE 225,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0068
C0069,R20180221105850,RG0142,Entity,,,,"TRAVIS HOTEL GROUP, LLC",,2711 N HASKELL AVE,STE 2800,DALLAS,TX,75204,HOSPITALITY,,,,R20180221105850-C0069
C0070,R20180221105850,RG0142,Entity,,,,"TRINE WOODS, LLC",,13945 U.S. HWY 183 N,STE D-190,AUSTIN,TX,78717,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0070
C0071,R20180221105850,RG0142,Entity,,,,"TRUDY'S TEXAS STAR, INC.",,8133 MESA DR.,#206,AUSTIN,TX,78759,RESTAURANTS,,,,R20180221105850-C0071
C0072,R20180221105850,RG0142,Entity,,,,W&G PARTNERSHIP,,2801 VIA FORTUNA,STE 525,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0072
C0073,R20180221105850,RG0142,Entity,,,,HYDE PARK BAPTIST CHURCH,,3901 SPEEDWAY,,AUSTIN,TX,78751,RELIGOUS ASSEMBLY,,,,R20180221105850-C0073
C0005,R20180301153802,RG0027,Entity,,,,"JCI Residential, LLC",,7701 N. Lamar Blvd.,Suite 100,Austin,TX,78752,Multifamily and commercial development/construction,,,,R20180301153802-C0005
C0001,R20180305131627,RG0092,Entity,,,,SPIN,,435 China Basin Street,421,San Francisco,CA,94158,Alternative Transportation Solutions,,,,R20180305131627-C0001
C0040,R20171130160530,RG0132,Entity,,,,AUSTIN BAPTIST CHURCH,,823 CONGRESS AVE,STE 111,AUSTIN,TX,78701,RELIGIOUS ASSEMBLY,,,,R20171130160530-C0040
C0041,R20171130160530,RG0132,Entity,,,,AUSTIN BOARD OF REALTORS,,4800 SPICEWOOD SPRINGS RD,,AUSTIN,TX,78759,RESIDENTIAL REAL ESTATE ORGANIZATION,,,,R20171130160530-C0041
C0042,R20171130160530,RG0132,Entity,,,,"AUSTIN PARK, LLC",,700 12TH STREET,STE 220,GOLDEN,CO,80401,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0042
C0043,R20171130160530,RG0132,Entity,,,,BLENHEIM CORPORATION,,4716 ST. JOHN'S DR,,DALLAS,TX,75205,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0043
C0044,R20171130160530,RG0132,Entity,,,,BROCK CONSULTING GROUP,,PO BOX 160340,,AUSTIN,TX,78716,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0044
C0045,R20171130160530,RG0132,Entity,,,,"CAPRIDGE PARTNERS, LLC",,823 CONGRESS AVE,,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0045
C0046,R20171130160530,RG0132,Entity,,,,"CVR SHORELINE, L.P.",,1601 S. MOPAC EXPRESSWAY,STE D-175,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0046
C0047,R20171130160530,RG0132,Entity,,,,"CWS CAPITAL PARTNERS, LLC",,9606 N. MOPAC EXPRESSWAY,STE 500,AUSTIN,TX,78759,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0047
C0048,R20171130160530,RG0132,Entity,,,,DOWNTOWN AUSTIN ALLIANCE,,211 E. 7TH STREET,STE 818,AUSTIN,TX,78701,ADVOCACY ORGANIZATION,,,,R20171130160530-C0048
C0049,R20171130160530,RG0132,Entity,,,,GABLES RESIDENTIAL,,608 AUSTIN CENTER BLVD,,AUSTIN,TX,78751,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0049
C0050,R20171130160530,RG0132,Entity,,,,HELPING HAND HOME FOR CHILDREN,,3804 AVENUE B,,AUSTIN,TX,78751,NON-PROFIT,,,,R20171130160530-C0050
C0051,R20171130160530,RG0132,Entity,,,,HPI REAL ESTATE & SERVICES INVESTMENT,,3600 N. CAPITAL OF TEXAS HWY,"BLDG B, STE 250",AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0051
C0052,R20171130160530,RG0132,Entity,,,,LAMBERT,,1316 S. CONGRESS AVE,,AUSTIN,TX,78704,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0052
C0053,R20171130160530,RG0132,Entity,,,,"MAGELLAN DEVELOPMENT GROUP, LLC",,225 N. COLUMBUS DRIVE,STE 100,CHICAGO,IL,60601,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0053
C0054,R20171130160530,RG0132,Entity,,,,MEREDITH FAMILY REVOCABLE TRUST,,248 ADDIE ROY RD,STE C200,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0054
C0055,R20171130160530,RG0132,Entity,,,,"P & S INVESTMENTS I, LLC",,8208 LONG CANYON,,AUSTIN,TX,78730,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0055
C0056,R20171130160530,RG0132,Entity,,,,"PARKE PROPERITES I, L.P.",,1411 SLEDGE DRIVE,,AUSTIN,TX,78734,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0056
C0057,R20171130160530,RG0132,Individual,,SCOTT,,PARKER,,4213 HIDDEN CANYON COVE,,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0057
C0058,R20171130160530,RG0132,Entity,,,,POWERFIN PARTNERS,,100 CONGRESS AVE,17TH FLOOR,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0058
C0059,R20171130160530,RG0132,Entity,,,,RAWSON SAUNDERS SCHOOL,,2614 EXPOSITION BLVD,,AUSTIN,TX,78703,EDUCATION,,,,R20171130160530-C0059
C0060,R20171130160530,RG0132,Entity,,,,REDDEHASE,,715 GOLF CREST LN,,AUSTIN,TX,78734,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0060
C0061,R20171130160530,RG0132,Entity,,,,"REIT MANAGEMENT AND RESEARCH, LLC",,255 WASHINGTON STREET,STE 300,NEWTON,MA,02458,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0061
C0062,R20171130160530,RG0132,Individual,,ROBERT,,RICE,,54 RAINEY ST,#1004,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0062
C0063,R20171130160530,RG0132,Entity,,,,ROBINSON RANCH,,PO BOX 9556,,AUSTIN,TX,78766,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0063
C0064,R20171130160530,RG0132,Entity,,,,RYAN STREET & ASSOCIATES,,2414 EXPOSITION BLVD,STE B-140,AUSTIN,TX,78703,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0064
C0065,R20171130160530,RG0132,Entity,,,,SUCCESS FOODS MANAGEMENT LLC DBA TORCHY'S TACOS,,4501 SPRINGDALE ROAD,,AUSTIN,TX,78723,RESTAURANTS,,,,R20171130160530-C0065
C0066,R20171130160530,RG0132,Entity,,,,THE BROHN GROUP,,1550 TIMOTHY ROAD,STE 201,ATHENS,GA,30606,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0066
C0067,R20171130160530,RG0132,Entity,,,,THE UNIVERSITY OF TEXAS SYSTEM,,201 WEST 7TH STREET,,AUSTIN,TX,78701,HIGHER EDUCATION,,,,R20171130160530-C0067
C0068,R20171130160530,RG0132,Entity,,,,TRAMMELL CROW,,100 CONGRESS AVE,STE 225,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0068
C0069,R20171130160530,RG0132,Entity,,,,"TRAVIS HOTEL GROUP, LLC",,2711 N HASKELL AVE,STE 2800,DALLAS,TX,75204,HOSPITALITY,,,,R20171130160530-C0069
C0070,R20171130160530,RG0132,Entity,,,,"TRINE WOODS, LLC",,13945 U.S. HWY 183 N,STE D-190,AUSTIN,TX,78717,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0070
C0071,R20171130160530,RG0132,Entity,,,,"TRUDY'S TEXAS STAR, INC.",,8133 MESA DR.,#206,AUSTIN,TX,78759,RESTAURANTS,,,,R20171130160530-C0071
C0072,R20171130160530,RG0132,Entity,,,,W&G PARTNERSHIP,,2801 VIA FORTUNA,STE 525,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0072
C0073,R20171130160530,RG0132,Entity,,,,HYDE PARK BAPTIST CHURCH,,3901 SPEEDWAY,,AUSTIN,TX,78751,RELIGOUS ASSEMBLY,,,,R20171130160530-C0073
C0074,R20171130160530,RG0132,Entity,,,,MAJOR LEAGUE SOCCER (MLS),,420 FIFTH AVENUE,7TH FL,NEW YORK,NY,10018,DEVELOPMENT OF SOCCER STADIUM AND PRACTICE FACILITIES,,,,R20171130160530-C0074
C0075,R20171130160530,RG0132,Entity,,,,HI TECH AUTO GROUP,,3800 SOUTHWEST FREEWAY,STE 300,HOUSTON,TX,77024,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0075
C0076,R20171130160530,RG0132,Entity,,,,MANIFOLD REAL ESTATE,,PO BOX 200463,,AUSTIN,TX,78720,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0076
C0077,R20171130160530,RG0132,Entity,,,,"PRECOURT SPORTS VENTURES, LLC",,1 BLACK & GOLD BLVD,,COLUMBUS,OH,43211,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0077
C0001,R20171207085511,RG0133,Entity,,,,"Charter Communications, Inc.",,1005 Congress Avenue,Suite 420,Austin,TX,78701,Cable Television and Telecommunications,,,,R20171207085511-C0001
C0001,R20180108091929,RG0036,Entity,,,,"Uber Technologies, Inc.",,201 E Third Street,,Austin,TX,78701,"Technology, Transportation",,,,R20180108091929-C0001
C0001,R20180108092355,RG0073,Entity,,,,"Uber Technologies, Inc.",,201 E Third Street,,Austin,TX,78701,"Technology, Transportation",,,,R20180108092355-C0001
C0001,R20180108092837,RG0122,Entity,,,,"Uber Technologies, Inc.",,201 E Third Street,,Austin,TX,78701,"Technology, Transportation",,,,R20180108092837-C0001
C0001,R20180109152833,RG0068,Entity,,,,Amazon Corporate LLC,,601 New Jersey Avenue,Suite 900,Washington,DC,20001,Information Technology,,,,R20180109152833-C0001
C0001,R20180109170634,RG0123,Entity,,,,Amazon Corporate LLC,,601 New Jersey Avenue,Suite 900,Washington,DC,20001,Information Technology,,,,R20180109170634-C0001
C0001,R20180118093041,RG0135,Entity,,,,Austin Parks Foundation,,507 Calles St,Suite 116,Austin,TX,78702,"Non-profit organization focused on parks, trails, and green space in Austin",,,,R20180118093041-C0001
C0001,R20180129110411,RG0115,Entity,,,,Save Our Springs Alliance,,905 W. Oltorf,A,Austin,TX,78704,Environmental non-profit corporation,,,,R20180129110411-C0001
C0002,R20180129110411,RG0115,Entity,,,,"Save Our City Austin (including, Community Not Commodity)",,309 E. 11th Street,Suite 2,Austin,TX,78701,Social Justice nonprofit organization,,,,R20180129110411-C0002
C0003,R20180129110411,RG0115,Entity,,,,"Lake Austin Collective, Inc., a Texas nonprofit corporation",,5903 Long Ct.,,Austin,TX,78730,neighborhood and environmental protection,,,,R20180129110411-C0003
C0001,R20180131095309,RG0136,Entity,,,,"AUSTIN 1801 EAST 6TH, LP",,100 Congress Avenue,Suite 1450,Austin,TX,78701,Property Owner,,,,R20180131095309-C0001
C0002,R20180131095309,RG0136,Entity,,,,WEST PARK 290 ABR VENTURE LLC,,5453 Burnet Rd.,Suite 203,Austin,TX,78756-1648,Property Owner,,,,R20180131095309-C0002
C0003,R20180131095309,RG0136,Entity,,,,Cayuga Capital Management,,217 Havemeyer Street,4th Floor,New York,NY,11211,Potential Buyer/Entertainment Industry,,,,R20180131095309-C0003
C0004,R20180131095309,RG0136,Entity,,,,"TLH RIVERSIDE 6507 MF-I, LP",,1601 S. Mopac Expressway,Suite 175,Austin,TX,78746,Property owner,,,,R20180131095309-C0004
C0005,R20180131095309,RG0136,Entity,,,,NRE EDGE LLC,,1801 Century Park West,5th Floor,Los Angeles,CA,90067,Property Owner,,,,R20180131095309-C0005
C0006,R20180131095309,RG0136,Entity,,,,NRE ION LLC,,1801 Century Park West,5th Floor,Los Angeles,CA,90067,Property Owner,,,,R20180131095309-C0006
C0007,R20180131095309,RG0136,Entity,,,,NRE TOWN LAKE PROPERTY OWNER LLC,,1801 Century Park West,5th Floor,Los Angeles,CA,90067,Property Owner,,,,R20180131095309-C0007
C0008,R20180131095309,RG0136,Entity,,,,"St. David's HealthCare Partnership, L.P., LLP",,98 San Jacinto Blvd.,Suite 1800,Austin,TX,78701,Healthcare provider.,,,,R20180131095309-C0008
C0009,R20180131095309,RG0136,Entity,,,,"SXSW, LLC",,P.O. Box 685289,,Austin,TX,78768,Music industry,,,,R20180131095309-C0009
C0010,R20180131095309,RG0136,Entity,,,,"Texas Disposal Systems, Inc.",,P.O. Box 17126,,Austin,TX,78760,Solid waste services,,,,R20180131095309-C0010
C0011,R20180131095309,RG0136,Entity,,,,"Verizon Communications, Inc.",,10101 Claude Freeman Dr.,Suite 310,Charlotte,NC,28262,Telecommunications,,,,R20180131095309-C0011
C0001,R20180216085950,RG0137,Entity,,,,ofo US,,2 Embarcadero Center,8/F,San Francisco,CA,94111,dockless bike sharing,,,,R20180216085950-C0001
C0001,R20180216090148,RG0138,Entity,,,,ofo US,,2 Embarcadero Center,8/F,San Francisco,CA,94111,Dockless bike sharing,,,,R20180216090148-C0001
C0010,R20180216124450,RG0003,Entity,,,,706 Development Corporation,,9900 Highway 290 East,,Manor,TX,78653,Real Estate Development,,,,R20180216124450-C0010
C0011,R20180216124450,RG0003,Entity,,,,Cyclone Development Inc.,,4720 Rockcliff Road Unit 4,,Austin,TX,78746,Real Estate Development,,,,R20180216124450-C0011
C0001,R20180216143413,RG0021,Entity,,,,"Wal-Mart Stores, Inc.",,708 SW 8th Street,,Bentonville,AR,72716,Retail,,,,R20180216143413-C0001
C0001,R20180221105850,RG0142,Individual,,CHRIS,,PACITTI,,300 W. 6TH STREET,STE 2300,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0001
C0002,R20180221105850,RG0142,Entity,,,,"NELSEN PARTNERS, INC",,905 CONGRESS AVE,,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0002
C0003,R20180221105850,RG0142,Entity,,,,KIPP AUSTIN,,8509 FM 969,,AUSTIN,TX,78724,EDUCATION,,,,R20180221105850-C0003
C0004,R20180221105850,RG0142,Individual,,JIM,,GALLEGOS,,5515 BALCONES DRIVE,,AUSTIN,TX,78731,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0004
C0005,R20180221105850,RG0142,Entity,,,,"CIRRUS LOGIC, INC",,800 W. 6TH,,AUSTIN,TX,78701,TECHNOLOGY,,,,R20180221105850-C0005
C0006,R20180221105850,RG0142,Entity,,,,"CARMA TEXAS, INC",,11501 ALTERRA PKWY,STE 100,AUSTIN,TX,78758,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0006
C0007,R20180221105850,RG0142,Entity,,,,"ENDEAVOR REAL ESTATE GROUP, LLC",,500 W. 5TH STREET,STE 700,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0007
C0016,R20180221105850,RG0142,Entity,,,,LINCOLN PROPERTY COMPANY,,2000 MCKINNEY AVE,STE 100,DALLAS,TX,75201,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0016
C0017,R20180221105850,RG0142,Entity,,,,MCHALE,,111 CONGRESS AVE,STE 3000,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0017
C0018,R20180221105850,RG0142,Entity,,,,"MU 15 INVESTMENTS, LTD.",,7200 N. MOPAC,STE 450,AUSTIN,TX,78731,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0018
C0019,R20180221105850,RG0142,Entity,,,,THE KURCEA COMPANY,,7200 N. MOPAC,STE 450,AUSTIN,TX,78731,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0019
C0020,R20180221105850,RG0142,Entity,,,,VELOCITY CREDIT UNION,,1717 W. 6TH STREET,STE 400,AUSTIN,TX,78703,FINANCIAL INSTITUTION,,,,R20180221105850-C0020
C0021,R20180221105850,RG0142,Entity,,,,"REDLEAF HIGHLAND, LLC",,4015 GUADALUPE ST.,,AUSTIN,TX,78751,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0021
C0022,R20180221105850,RG0142,Entity,,,,"SEAMLESS CAPITAL, L.P.",,4407 BEE CAVES RD,STE 421,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0022
C0026,R20180221105850,RG0142,Entity,,,,WHITE LODGING SERVICES CORPORATION,,701 E. 83RD AVE,STE 17,MERRILLVILLE,IN,46410,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0026
C0027,R20180221105850,RG0142,Entity,,,,BARSHOP & OLES COMPANY,,801 CONGRESS AVE,STE 300,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0027
C0028,R20180221105850,RG0142,Entity,,,,"SPEEDY STOP FOOD STORES, LTD",,P.O. BOX 1876,,VICTORIA,TX,77902,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0028
C0029,R20180221105850,RG0142,Entity,,,,HEB GROCERY STORES,,646 SOUTH MAIN,,SAN ANTONIO,TX,78204,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0029
C0030,R20180221105850,RG0142,Entity,,,,FASKEN OIL AND RANCH,,3600 BEE CAVES ROAD,STE 200,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0030
C0031,R20180221105850,RG0142,Entity,,,,OBMSMG LLC,,250 N. HARTFORD AVE,,COLUMBUS,OH,43222,TECHNOLOGY,,,,R20180221105850-C0031
C0032,R20180221105850,RG0142,Entity,,,,OMNI HOTELS/ BARTON CREEK CONFERENCE CENTER,,4001 MAPLE AVENUE,STE 600,DALLAS,TX,75219,HOSPITALITY,,,,R20180221105850-C0032
C0038,R20180221105850,RG0142,Entity,,,,ALLEGIANCE MOBILE HEALTH,,501 S. AUSTIN AVE,STE 1310,GEORGETOWN,TX,78626,AMBULATORY CARE,,,,R20180221105850-C0038
C0039,R20180221105850,RG0142,Entity,,,,AUSTIN ACHIEVE SCHOOLS,,5908 MANOR ROAD,,AUSTIN,TX,78723,EDUCATION,,,,R20180221105850-C0039
C0040,R20180221105850,RG0142,Entity,,,,AUSTIN BAPTIST CHURCH,,823 CONGRESS AVE,STE 111,AUSTIN,TX,78701,RELIGIOUS ASSEMBLY,,,,R20180221105850-C0040
C0041,R20180221105850,RG0142,Entity,,,,AUSTIN BOARD OF REALTORS,,4800 SPICEWOOD SPRINGS RD,,AUSTIN,TX,78759,RESIDENTIAL REAL ESTATE ORGANIZATION,,,,R20180221105850-C0041
C0042,R20180221105850,RG0142,Entity,,,,"AUSTIN PARK, LLC",,700 12TH STREET,STE 220,GOLDEN,CO,80401,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0042
C0043,R20180221105850,RG0142,Entity,,,,BLENHEIM CORPORATION,,4716 ST. JOHN'S DR,,DALLAS,TX,75205,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0043
C0075,R20180221105850,RG0142,Entity,,,,HI TECH AUTO GROUP,,3800 SOUTHWEST FREEWAY,STE 300,HOUSTON,TX,77024,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0075
C0076,R20180221105850,RG0142,Entity,,,,MANIFOLD REAL ESTATE,,PO BOX 200463,,AUSTIN,TX,78720,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0076
C0077,R20180221105850,RG0142,Entity,,,,"PRECOURT SPORTS VENTURES, LLC",,1 BLACK & GOLD BLVD,,COLUMBUS,OH,43211,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0077
C0078,R20180221105850,RG0142,Entity,,,,INTREPID EQUITY INVESTMENTS LLC,,8140 N. MOPAC,SUITE 4-145,AUSTIN,TX,78759,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0078
C0079,R20180221105850,RG0142,Entity,,,,"2222 CAP. TEXAS, LLC",,9811 KATY FREEWAY I,STE 925,HOUSTON,TX,77024,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0079
C0072,R20170901095457,RG0052,Entity,,,,NYOS Charter School,,12301 N. Lamar Blvd.,,Austin,TX,78753,Charter School,,,,R20170901095457-C0072
C0073,R20170901095457,RG0052,Entity,,,,"Oxford Alliance Investments, L.P.",,2700 Via Fortuna,"Bldg. II, Suite 100",Austin,TX,78746,Land Development Company,,,,R20170901095457-C0073
C0074,R20170901095457,RG0052,Entity,,,,Prevarian Hospital Partners,,5949 Sherry Lane,Suite 835,Dallas,TX,75225,Property Owner,,,,R20170901095457-C0074
C0077,R20170913093043,RG0065,Entity,,,,MANIFOLD REAL ESTATE,,PO Box 200463,,AUSTIN,TX,78720,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20170913093043-C0077
C0009,R20171130160530,RG0132,Entity,,,,"QUALICO CR, L.P.",,1440 THE LAKES BLVD,,PFLUGERVILLE,TX,78660,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0009
C0010,R20171130160530,RG0132,Entity,,,,"RYAN COMPANIES, INC.",,111 CONGRESS AVE,STE 1850,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT/ CONSTRUCTION,,,,R20171130160530-C0010
C0011,R20171130160530,RG0132,Entity,,,,"TAYLOR MORRISON OF TEXAS, INC.",,11200 LAKELINE BLVD,STE 150 A,AUSTIN,TX,78717,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20171130160530-C0011
C0031,R20171130160530,RG0132,Entity,,,,OBMSMG LLC,,250 N. HARTFORD AVE,,COLUMBUS,OH,43222,TECHNOLOGY,,,,R20171130160530-C0031
C0053,R20180221105850,RG0142,Entity,,,,"MAGELLAN DEVELOPMENT GROUP, LLC",,225 N. COLUMBUS DRIVE,STE 100,CHICAGO,IL,60601,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0053
C0054,R20180221105850,RG0142,Entity,,,,MEREDITH FAMILY REVOCABLE TRUST,,248 ADDIE ROY RD,STE C200,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0054
C0055,R20180221105850,RG0142,Entity,,,,"P & S INVESTMENTS I, LLC",,8208 LONG CANYON,,AUSTIN,TX,78730,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0055
C0056,R20180221105850,RG0142,Entity,,,,"PARKE PROPERITES I, L.P.",,1411 SLEDGE DRIVE,,AUSTIN,TX,78734,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0056
C0057,R20180221105850,RG0142,Individual,,SCOTT,,PARKER,,4213 HIDDEN CANYON COVE,,AUSTIN,TX,78746,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0057
C0058,R20180221105850,RG0142,Entity,,,,POWERFIN PARTNERS,,100 CONGRESS AVE,17TH FLOOR,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0058
C0059,R20180221105850,RG0142,Entity,,,,RAWSON SAUNDERS SCHOOL,,2614 EXPOSITION BLVD,,AUSTIN,TX,78703,EDUCATION,,,,R20180221105850-C0059
C0060,R20180221105850,RG0142,Entity,,,,REDDEHASE,,715 GOLF CREST LN,,AUSTIN,TX,78734,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0060
C0061,R20180221105850,RG0142,Entity,,,,"REIT MANAGEMENT AND RESEARCH, LLC",,255 WASHINGTON STREET,STE 300,NEWTON,MA,02458,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0061
C0062,R20180221105850,RG0142,Individual,,ROBERT,,RICE,,54 RAINEY ST,#1004,AUSTIN,TX,78701,REAL ESTATE INVESTMENT/ DEVELOPMENT,,,,R20180221105850-C0062
C0074,R20180221105850,RG0142,Entity,,,,MAJOR LEAGUE SOCCER (MLS),,420 FIFTH AVENUE,7TH FL,NEW YORK,NY,10018,DEVELOPMENT OF SOCCER STADIUM AND PRACTICE FACILITIES,,,,R20180221105850-C0074
