Start,End,Lobbyist,Client,Industry,Cluster,Address,Confidence,IndustryCat1,IndustryCat2
2015-10-23,2016-10-22,"Derlis ""Trey"" Salinas III",Tokyo Electron America,High Tech,203,"2400 Grove Boulevard
Austin, Texas 78760
(30.222453, -97.707997)",0.885552078485,technology,
2015-10-23,2016-10-22,"Derlis ""Trey"" Salinas III",Walton Development,Real Estate,165,"515 Congress Avenue, Suite 2050
Austin, Texas 78701
(30.267349, -97.743063)",0.942312,real estate,
2015-10-23,2016-10-22,"Derlis ""Trey"" Salinas III",Wells Branch MUD,,440,"3000 Shoreline Drive
Austin, Texas 78728
(30.454293, -97.683476)",0.90610435605,,
2015-10-23,2016-10-22,"Derlis ""Trey"" Salinas III",White Lodging Services,Real Estate Development,93,"701 East 83rd Aveune
Merrillville, Indiana 46410
",0.643240286244,real estate,
2015-02-13,2016-02-13,Alice Myers,County Line,Real Estate Development,248,"512 East Riverside Drive, Suite 200
Austin, Texas 78704
(30.25245, -97.74218)",0.921631654104,real estate,
2015-06-27,2016-06-26,Alexandra Jashinsky,Roberts Resorts,Manufactured Home Community Builder,846,"8350 E. Raintree #220
Scottsdale, Arizona 85260
(33.618726, -111.899986)",0.936332,,
2016-01-09,2017-01-08,Stephen Drenner,Boys and Girls Club,Real Estate Development,745,"5407 N. Interstate 35, Ste 400
Austin, Texas 78723
(30.313837, -97.70785)",0.931174675624,real estate,
2016-01-09,2017-01-08,Stephen Drenner,Hixon Properties,Real Estate Development,447,"315 East Commerce Street, Suite 300
San Antonio, Texas 78205
(29.42394, -98.488711)",0.908876016736,real estate,
2016-01-09,2017-01-08,Stephen Drenner,Iron Rock Ranch Apts. Owner,Real Estate,879,"Cira Center 2929 Arch Street 17th Floor
Philadelphia, Pennsylvania 19104
",0.942312300205,real estate,
2015-07-21,2016-07-20,Amanda Swor,"Bynum, Joseph and Jayme",Real Estate,180,"3706 Bonnie Rd
Austin, Texas 78703
(30.296565, -97.782561)",0.923377,real estate,
2015-07-21,2016-07-20,Amanda Swor,Mr. Irish Properties,Real Estate,887,"3204 Bryker Drive
Austin, Texas 78703
(30.304986, -97.754229)",0.942312,real estate,
2016-01-07,2017-01-06,Amanda Morrow,4800 Friedrich Lane,Real Estate Investment/Development,109,"2011 West Rutland
Austin, Texas 78758
",0.93807255796,real estate,
2016-01-07,2017-01-06,Amanda Morrow,Aspen Properties,Real Estate Development,32,"7447 Bee Cave Road, Suite 150
Austin, Texas 78746
(30.308393, -97.84328)",0.91497369913,real estate,
2016-01-07,2017-01-06,Amanda Morrow,Austin Restaurant Association,Restaurant Association,591,"11309 Pickfair Drive
Austin, Texas 78750
(30.442405, -97.808073)",0.906608573028,restaurant,
2016-01-07,2017-01-06,Lynn Carley,CRV Shoreline,Real Estate Investment/Development,48,"301 Congress Avenue, Suite 500
Austin, Texas 78701
(30.265358, -97.743798)",0.920147674424,real estate,
2016-01-07,2017-01-06,Lynn Carley,CST Brands,Real Estate Investment,29,"1 Valero Way, Bldg. D, Ste. 200
San Antonio, Texas 78249
(29.584433, -98.606971)",0.907288794007,real estate,
2016-01-07,2017-01-06,Lynn Carley,Austin Achieve,Public School,151,"5908 Manor Road
Austin, Texas 78723
(30.307104, -97.679673)",0.879786224742,education,
2016-01-20,2017-01-19,David Armbrust,TRT Holdings,Hotel/Resort,658,"4001 Maple Avenue, Suite 600
Dallas, Texas 75219
(32.805802, -96.815852)",0.901812240481,hotel,
2015-10-15,2016-10-14,Michele Haussmann,AETNA Sign Group,Real Estate Development,197,"300 Arboretum Place, Ste. 330
Radnor, Pennsylvania 19087
",0.942312,real estate,
2016-01-09,2017-01-08,Stephen Drenner,Alexa Management,Real Estate Development,90,"1309 East 7th Street
Austin, Texas 78702
(30.264909, -97.728815)",0.926854819059,real estate,
2015-07-15,2016-07-14,Stephen Rye,Circular Energy,Real Estate Development,1125,"1102-A Metric Blvd
Austin, Texas 78758
",,real estate,
2016-01-09,2017-01-08,Michele Lynch,Cielo Property Group,Real Estate,265,"823 Congress Ave., Ste 600
Austin, Texas 78701
(30.270141, -97.742042)",0.942312300205,real estate,
2016-01-09,2017-01-08,Michele Lynch,Greystar Real Estate Partners,Real Estate,389,"6300 Bridge Point Pkwy, III-300
Austin, Texas 78730
(30.354163, -97.801319)",0.922705,real estate,
2016-01-09,2017-01-08,Michele Lynch,JSTrain,Real Estate,220,"PO Box 160896
Austin, Texas 78716
",0.942312,real estate,
2016-01-09,2017-01-08,Michele Lynch,Life Austin,Real Estate,246,"1301 Capital of Texas Highway, Suite 308
Austin, Texas 78746
(30.316949, -97.824333)",0.901290376981,real estate,
2016-01-09,2017-01-08,Michele Lynch,RedLeaf Properties,Real Estate,504,"4330 Gaines Ranch Loop, Suite 100
Austin, Texas 78735
(30.242061, -97.815905)",0.834316772573,real estate,
2016-01-09,2017-01-08,Michele Lynch,Taurus of Texas GP,Real Estate,244,"9285 Huntington Square
North Richland, Texas 76180
(32.87426, -97.186288)",0.909991301596,real estate,
2016-01-09,2017-01-08,Stephen Drenner,"Dawlett, Haythem",Real Property Owner,444,"2101 Lakeway Boulevard
Austin, Texas 78734
(30.357585, -97.978566)",0.914429375104,,
2016-01-13,2017-01-12,Rick Triplett,Cornerstone Patriot Holdings,Property Owner,849,"One Financial Plaza, Ste. 12700
Hartford, Connecticut 06103
",0.672429957173,property management,
2016-01-13,2017-01-12,Rick Triplett,Cornerstone Patriot Holdings,Property Owner,849,"One Financial Plaza, Suite 1700
Hartford, Connecticut 06103
",0.672429957173,property management,
2016-01-13,2017-01-12,Rick Triplett,"International Bank of Commerce, Laredo, Texas",Property Owner,866,"816 Congress Avenue
Austin, Texas 78701
(30.270483, -97.741914)",0.910613621103,property management,
2016-01-13,2017-01-12,Rick Triplett,"Pinkston, Lica",Property Owner,921,"P.O. Box 1277
Alice, Texas 78333
",0.942312300205,property management,
2016-01-13,2017-01-12,Rick Triplett,South IH-35 Investors,Property Owner,841,"4131 Spicewood Springs Road, Bldg. C-5
Austin, Texas 78759
(30.37055, -97.755412)",0.913880002995,property management,
2016-01-13,2017-01-12,Rick Triplett,SXSW,Entertainment Industry,850,"PO Box 685289
Austin, Texas 78768
",0.942312300205,art,
2016-01-07,2017-01-06,Amanda Morrow,Circuit of the Americas,Sports and Special Events Productions,45,"P.O. Box 849
Austin, Texas 78767
",0.608594260433,,
2015-10-15,2016-10-14,Michele Haussmann,Duckworth Property Holdings,Real Estate Development,974,"2414 Harris Blvd.
Austin, Texas 78703
(30.292156, -97.756299)",0.929425563131,real estate,
2016-01-13,2017-01-12,Rick Triplett,Troublemaker Studios,Film Industry,836,"4900 Old Manor Road
Austin, Texas 78723
(30.297901, -97.692076)",0.907359739145,art,film
2016-01-13,2017-01-12,Rick Triplett,Twin Oaks Associates,Property Owner,659,"400 East St. Elmo
Austin, Texas 78745
",0.936757673477,property management,
2016-01-20,2017-01-19,David Armbrust,Lakeline Corner Partners,Real Estate,249,"6806 Bee Cave Road Suite 1-B
Austin, Texas 78746
(30.299306, -97.837798)",0.942312,real estate,
2015-10-15,2016-10-14,Michele Haussmann,Megabus Southwest,Real Estate,945,"1430 East Houston Street
San Antonio, Texas 78202
(29.425061, -98.475479)",0.935177139938,real estate,
2015-10-15,2016-10-14,Michele Haussmann,Osten Hall,Real Estate,195,"501 N. IH 35
Austin, Texas 78702
(30.264954, -97.734399)",0.932467937469,real estate,
2016-01-13,2017-01-12,Peter Cesaro,Cornerstone Patriot Holdings,Property Owner,849,"One Financial Plaza, Ste. 12700
Hartford, Connecticut 06103
",0.672429957173,property management,
2016-01-13,2017-01-12,Peter Cesaro,Cornerstone Patriot Holdings,Property Owner,849,"One Financial Plaza, Suite 1700
Hartford, Connecticut 06103
",0.672429957173,property management,
2016-01-13,2017-01-12,Peter Cesaro,Finley Company,Property Owner,60,"P. O. Box 2086
Austin, Texas 78768
",0.937702662945,property management,
2016-01-13,2017-01-12,Peter Cesaro,Highland Management,Real Estate Development,495,"Southwest Tower Building, 211 East 7th Street, Suite 709
Austin, Texas 78701
",0.818931298285,real estate,
2016-01-16,2017-01-15,Leah Bojo,Embree Asset Group,Real Estate Development,980,"4747 Williams Dr.
Georgetown, Texas 78633
(30.687371, -97.722563)",0.942312300205,real estate,
2016-01-07,2017-01-06,Lynn Carley,HPI Real Estate and Services Investment,Real Estate Investment,21,"3600 N. Capital of Texas Hwy, Bldg. B, Suite 250
Austin, Texas 78746
(30.334961, -97.806617)",0.921060583421,real estate,
2016-01-07,2017-01-06,Lynn Carley,Magellan Development Group,Real Estate Investment,568,"225 N. Columbus Drive, Suite 100
Chicago, Illinois 60601
(41.886356, -87.620644)",0.919946917466,real estate,
2016-01-07,2017-01-06,Lynn Carley,Makar Development - Waters Edge,Real Estate Investment/Development,141,"3809 Juniper Trace Suite 203
Austin, Texas 78746
(30.308182, -97.934901)",0.925639140606,real estate,
2016-01-07,2017-01-06,Lynn Carley,Onion Associates,Real Estate Investment/ Development,677,"2110-A Boca Raton STE. 205
Austin, Texas 78747
",0.942312300205,real estate,
2016-01-07,2017-01-06,Lynn Carley,P&S Investments I,Real Estate Investment/ Development,144,"8208 Long Canyon
Austin, Texas 78730
",0.936412449394,real estate,
2014-12-21,2015-12-21,John Donisi,Aspen Heights,Real Estate,679,"1301 S. Cap of Texas Hwy, Bldg. B, Suite 201
Austin, Texas 78746
",0.940445712634,real estate,
2014-12-21,2015-12-21,John Donisi,Inland American Communites,Real Estate Development,537,"3890 West Northwest Highway, Suite 601
Dallas, Texas 75220
(32.862315, -96.850163)",0.9111738801,real estate,
2014-12-21,2016-01-12,John Donisi,Spire Realty,Real Estate,489,"2001 Bryan Street, Ste 1550
Dallas, Texas 75201
(32.785047, -96.79613)",0.907682347298,real estate,
2014-12-21,2015-12-21,John Donisi,Transwestern Commercial,Real Estate Developement,678,"901 South Mopac Espressway, Bldg 4, Ste 250
Austin, Texas 78746
",0.938502903496,real estate,
2016-01-13,2017-01-12,Peter Cesaro,"International Bank of Commerce, Laredo, Texas",Property Owner,866,"816 Congress Avenue
Austin, Texas 78701
(30.270483, -97.741914)",0.910613621103,property management,
2016-01-13,2017-01-12,Peter Cesaro,Twelve Lakes,Property Owner,516,"2001 Bryan St. Suite#1550
Dallas, Texas 75201
(32.785047, -96.79613)",0.933266597135,property management,
2016-01-13,2017-01-12,Peter Cesaro,Twin Oaks Associates,Property Owner,659,"400 East St. Elmo
Austin, Texas 78745
",0.936757673477,property management,
2016-01-09,2017-01-08,Stephen Drenner,Transwestern Commercial,Real Estate Developement,678,"901 South Mopac Espressway, Bldg 4, Ste 250
Austin, Texas 78746
",0.938502903496,real estate,
2016-01-07,2017-01-06,Amanda Morrow,Cypress Realty,Real Estate Development,47,"301 Congress Avenue, Suite 1100
Austin, Texas 78701
(30.265358, -97.743798)",0.82757490476,real estate,
2016-01-07,2017-01-06,Amanda Morrow,Four Seasons Hotel,Hotel,62,"98 San Jacinto Boulevard
Austin, Texas 78701
(30.262712, -97.742141)",0.91209509543,hotel,
2016-01-07,2017-01-06,Amanda Morrow,The Gottesman Company,Real Estate Investment/Development,64,"600 Congress Avenue, Suite 400
Austin, Texas 78701
(30.268422, -97.742673)",0.904735706069,real estate,
2016-01-07,2017-01-06,Amanda Morrow,The Kucera Companies,"Investment, Development, zoning and related activities",585,"7200 North Mopac, Suite 450
Austin, Texas 78731
(30.354874, -97.747853)",0.898719166006,,
2016-01-07,2017-01-06,Amanda Morrow,Linda Moody,Private Property Owner,517,"3607 Pinnacle Road, Suite 5
Austin, Texas 78746
(30.272073, -97.811162)",0.942312300205,,
2016-01-07,2017-01-06,Amanda Morrow,Qualico,Real Estate Development,12,"7940 Shoal Creek, Suite 201
Austin, Texas 78757
",0.937498016017,real estate,
2016-01-07,2017-01-06,Amanda Morrow,Robert Schmidt,Real Estate Investment/Development,16,"3400 South Lamar Boulevard
Austin, Texas 78704
(30.240794, -97.786234)",0.926309895515,real estate,
2016-01-07,2017-01-06,Amanda Morrow,St. Andrew's Episcopal School,School,420,"1112 West 31st Street
Austin, Texas 78705
(30.301644, -97.748453)",0.916019077812,education,
2016-01-07,2017-01-06,Amanda Morrow,W and G Partnership,Real Estate Development,78,"2700 Via Fortuna, Suite 140
Austin, Texas 78746
",0.937498016017,real estate,
2016-01-07,2017-01-06,Amanda Morrow,T. Stacy and Associates,Real Estate Development,87,"823 Congress Avenue, Suite 1111
Austin, Texas 78701
(30.270141, -97.742042)",0.73807875916,real estate,
2016-01-07,2017-01-06,Amanda Morrow,Google,Provides internet related products and services,96,"2350 Kerner Boulevard, Suite 250
San Rafael, California 94901
(37.947381, -122.488915)",0.853724338611,,
2016-01-07,2017-01-06,Amanda Morrow,Austin Quality Schools Collaborative,Public School,161,"PO Box 163991
Austin, Texas 78716
",0.937775922449,education,
2016-01-07,2017-01-06,Amanda Morrow,Charles Dorrance,Private Property Owner,125,"12434 FM 2244
Austin, Texas 78738
(30.305267, -97.934317)",0.925705337524,,
2016-01-07,2017-01-06,Amanda Morrow,David and Suzanne Booth,Real Estate investment/ development,965,"4929 Ranch Road 2222
Austin, Texas 78731
(30.3513, -97.785099)",0.869978019824,real estate,
2016-01-07,2017-01-06,Amanda Morrow,Dwyer Realty Companies,Land Development,131,"9900 Highway 290, East
Manor, Texas 78653
(30.337576, -97.600497)",0.914381538999,development,
2016-01-07,2017-01-06,Amanda Morrow,G5 Investments,Real Estate Investment,57,"5515 Balcones Drive
Austin, Texas 78731
(30.33652, -97.757729)",0.905732167619,real estate,
2016-01-07,2017-01-06,Amanda Morrow,Goodstone,Real Estate Investment,13,"401 Congress Ave., Ste. 1540
Austin, Texas 78701
(30.266187, -97.743476)",0.914392841714,real estate,
2016-01-07,2017-01-06,Amanda Morrow,KIPP Austin Public School,Public School,636,"8509 FM 969, Bldg 513
Austin, Texas 78757
(30.27707, -97.637655)",0.910843972649,education,
2016-01-07,2017-01-06,Amanda Morrow,"McCullough, Todd",Real Estate Investment,518,"311 Westwood Terrace
Austin, Texas 78746
(30.281421, -97.803764)",0.910675338336,real estate,
2016-01-13,2017-01-12,Peter Cesaro,Weekley Homes,Home Builder,888,"1111 N. Post Oak Rd
Houston, Texas 77055
(29.786843, -95.456963)",0.915026852063,construction,
2015-07-21,2016-07-20,Pamela Madere,EZ,Lender,269,"500 Highway 26 #225
Hurst, Texas 76054
",0.935399,,
2016-01-09,2017-01-08,Stephen Drenner,Boys and Girls Club,Real Estate Development,745,"5407 N. Interstate 35, Ste 400
Austin, Texas 78723
(30.313669, -97.707908)",0.90889942646,real estate,
2016-01-07,2017-01-06,Amanda Morrow,Capital Commercial Investments,Real Estate Investment/Development,44,"720 Brazos Street, Suite 900
Austin, Texas 78701
(30.269153, -97.740924)",0.912978627852,real estate,
2013-01-03,2014-01-03,Nicholas Miller,Taylor Morrison of Texas,Property Owner/Developer,758,"805 Las Cimas Parkway, Suite 350
Austin, Texas 78746
(30.289773, -97.831089)",0.893848876158,property management,
2015-04-25,2016-04-24,Jerry Harris,"Messier, David M.",Property Owner,298,"2704 E. 2nd Street
Austin, Texas 78702
(30.254238, -97.71337)",0.908850908279,property management,
2015-10-23,2016-10-22,"Derlis ""Trey"" Salinas III",Tokyo Electron America,High Tech,203,"2400 Grove Boulevard
Austin, Texas 78760
(30.221712, -97.707703)",0.876155018806,technology,
2016-03-14,2017-03-14,K Watson,Ralph McElroy Company,Real Estate Development,1128,"PO Box 30104
Austin, Texas 78755
",,real estate,
2014-12-21,2016-01-12,John Donisi,Asian American Cultural Arts Center,Real Estate Development,990,"11713 Jollyville Rd
Austin, Texas 78759
(30.419657, -97.75252)",0.916954338551,real estate,
2015-12-24,2016-12-23,Richard Suttle,Austin Board of Realtors,Real Estate,785,"10900 Stonelake Blvd, Ste 100A
Austin, Texas 78759
(30.400285, -97.735936)",0.893999066204,real estate,
2011-08-17,2012-08-16,Travis Phillips,"Second Congress, Limited",Land Development Company,426,"6001 West William Cannon, Building 2, Suite 201
Austin, Texas 78749
(30.228694, -97.862788)",0.922936841846,,
2013-01-03,2014-01-03,Wm. Bray,Film Society of Austin,Film Industry,637,"1901 East 51st Street
Austin, Texas 78723
(30.301514, -97.694763)",0.90255232652,art,film
2016-04-01,2017-04-01,"Joseph Cosgrove, Jr.",AT&T,"Network deployment, development, zoning and signage issues",201,"816 Congress Avenue, Suite 1100
Austin, Texas 78701
(30.270433, -97.741932)",0.887670278549,,
2015-10-23,2016-10-22,"Derlis ""Trey"" Salinas III",White Lodging Services,Real Estate Development,93,"701 East 83rd Aveune
Merrillville, Indiana 46410
(41.467498, -87.327567)",0.627363036076,real estate,
2015-04-24,2016-04-23,Nikelle Meade,The NRP Group,Developer,547,"200 Concord Plaza, Suite 900
San Antonio, Texas 78216
(29.506315, -98.480016)",0.888537125928,,
2016-01-07,2017-01-06,Amanda Morrow,"McCullough, Todd",Real Estate Investment,518,"311 Westwood Terrace
Austin, Texas 78746
(30.281447, -97.803747)",0.902707938637,real estate,
2015-04-24,2016-04-23,Nikelle Meade,Flemtex Properties,Plastics Recycling Company,794,"5330 Flemming Ct., Suite 100
Austin, Texas 78744
(30.206348, -97.728058)",0.910879254341,,
2016-01-07,2017-01-06,Amanda Morrow,Qualico,Real Estate Development,12,"7940 Shoal Creek, Suite 201
Austin, Texas 78757
(30.362511, -97.740213)",0.91401042257,real estate,
2016-01-07,2017-01-06,Amanda Morrow,Ryan Companies,Real Estate,553,"111 Congress Avenue, Suite 1850
Austin, Texas 78701
(30.264003, -97.744309)",0.912573842208,real estate,
2013-03-04,2014-03-04,Paul Saldaña,IBC Bank,Bank,968,"816 Congress Avenue, Suite 100
Austin, Texas 78701
(30.270433, -97.741932)",0.90698081255,,
2015-10-15,2016-10-14,Michele Haussmann,AMS Commercial Real Estate,Real Estate Development,981,"106 East 6th Street, Ste. 200
Austin, Texas 78701
",0.938423437732,real estate,
2015-07-21,2016-07-20,Pamela Madere,6th Street Partners,Bar,1130,"311 W. 5th Street, Unit T-2
Austin, Texas 78701
(30.268058, -97.746432)",,,
2013-01-03,2014-01-03,Wm. Bray,Christopher Commercial,Property Owner,681,"12918 Shops Parkway, Suite 600
Bee Cave, Texas 78738
(30.307427, -97.945526)",0.895799458027,property management,
2011-08-17,2012-08-16,Travis Phillips,Zachary Scott Theatre,Property Owner,457,"1510 Toomey Road
Austin, Texas 78704
(30.263862, -97.759489)",0.895348638296,property management,
2016-01-09,2017-01-08,Stephen Drenner,Transwestern Commercial,Real Estate Developement,678,"901 South Mopac Espressway, Bldg 4, Ste 250
Austin, Texas 78746
(30.266192, -97.780477)",0.920146320547,real estate,
2016-01-07,2017-01-06,Lynn Carley,Hughes Capital Management,Real Estate Development,15,"1301 S. Capital of TX Highway, Suite A-300
Austin, Texas 78746
(30.278728, -97.820305)",0.912160847868,real estate,
2016-01-07,2017-01-06,Lynn Carley,KIPP Austin Public School,Public School,636,"8509 FM 969, Bldg 513
Austin, Texas 78757
(30.277029, -97.637599)",0.904909444707,education,
2016-01-07,2017-01-06,Amanda Morrow,The Kucera Companies,"Investment, Development, zoning and related activities",585,"7200 North Mopac, Suite 450
Austin, Texas 78731
(30.354335, -97.748176)",0.891455543893,,
2014-05-15,2015-05-15,Craig Chick,Uber Technologies,Information Technology,479,"182 Howard Street, Ste 8
San Francisco, California 94105
(37.790616, -122.393388)",0.912192908617,,
2014-08-20,2015-08-20,Jimmy Bennett Sr.,Turnkey Cap. Group,Contractor,605,"1525 Cypress Creek Ste H-148
Cedar Park, Texas
(30.481046, -97.832766)",0.90988757213,,
