Cluster ID,confidence_score,Start,End,Lobbyist,Client,Industry,ClientAddress,canonical_Client,canonical_ClientAddress,canonical_Lobbyist,canonical_Start,canonical_Industry,canonical_End
22,0.919774885689,2015-12-24,2016-12-23,Richard Suttle,"Carma Texas, Incorporated ",Real Estate Investment/Development,"9737 Great Hills Trail, Suite 260
Austin, Texas 78759
(30.394507, -97.752361)","b'carma texas, incorporated'","b'9737 great hills trail, suite 260 austin, texas 78759 (30.394507, -97.752361)'",b'lynn carley',b'2014-01-07',b'real estate investment/development',b'2016-01-06'
825,0.694166904688,2015-01-13,2016-01-13,William  Bingham,Lone Star Rail District (Austin-San Antonio Commuter Rail District),Intermunicipal Commuter Rail District planning service,"P.O. Box 1618
San Marcos, Texas 78667
",b'lone star rail',"b'p.o. box 1618 san marcos, texas 78667'",b'joseph lessard',b'2015-01-13',b'railroad',b'2016-01-13'
712,0.830680012703,2015-08-01,2016-07-31,Jeffrey  Howard,"Simmons Vedder Partners, Ltd.",Real Estate Development,"221 West 6th Street Suite 880
Austin, Texas 78701
(30.268494, -97.744346)","b'simmons vedder partners, ltd.'","b'221 west 6th street suite 880 austin, texas 78701 (30.26872, -97.745169)'",b'jeffrey howard',b'2015-08-01',b'real estate development',b'2016-07-31'
965,0.859364367448,2016-01-20,2017-01-19,David Armbrust            ,"Booth, David",Real Estate investment/ development,"4929 Ranch Road 2222
Austin, Texas 78731
(30.3512, -97.785175)","b'booth, david'","b'4929 ranch road 2222 austin, texas 78731 (30.3513, -97.785099)'",b'david armbrust',b'2015-01-20',b'real estate investment/ development',b'2016-01-06'
108,0.919284616198,2016-01-07,2017-01-06,Lynn Carley,"AvalonPark Texas, L.P.",Real Estate Investment/Development,"3680 Avalon Park East Boulevard, Suite 300
Orlando, Florida 32828
(28.511532, -81.154106)","b'avalonpark texas, l.p.'","b'3680 avalon park east boulevard, suite 300 orlando, florida 32828 (28.511551, -81.154102)'",b'lynn carley',b'2014-01-07',b'real estate investment/development',b'2016-01-06'
230,0.886453434825,2015-10-10,2016-10-09,Mary Stratmann,Lincoln Property Company,Real Estate Development,"2000 McKinney Ave. Ste. 1000
Dallas, Texas 75201
(32.790753, -96.803571)",b'lincoln property company',"b'2000 mckinney ave. ste. 1000 dallas, texas 75201 (32.790753, -96.803571)'",b'david hartman',b'2014-10-15',b'real estate',b'2014-10-07'
966,0.835313230753,2015-12-24,2016-12-23,Richard Suttle,Robinson Ranch,"Investment, development, zoning and related activities","P.O. Box 9556
Austin, Texas 78766
",b'robinson ranch',"b'p.o. box 9556 austin, texas 78766'",b'david armbrust',b'2015-01-20',"b'investment, development, zoning and related activities'",b'2016-01-06'
10,0.91539881988,2016-01-07,2017-01-06,Amanda Morrow,Capitol City Partners,Real Estate Investment/Development,"1717 West 6th Street #445
Austin, Texas 78703
(30.276158, -97.764977)",b'capitol city partners',"b'1717 west 6th street #445 austin, texas 78703 (30.276132, -97.764921)'",b'lynn carley',b'2015-01-06',b'real estate investment/development',b'2016-01-06'
748,0.942312300205,2015-04-24,2016-04-23,Nikelle Meade,"Bullard, Michael",Property Owner,"2103 Kinney Avenue
Austin, Texas 78704
(30.24924, -97.770151)","b'bullard, michael'","b'2103 kinney avenue austin, texas 78704 (30.24924, -97.770151)'",b'alexandra jashinsky',b'2015-06-27',b'property owner',b'2016-06-26'
495,0.861759986819,2016-01-07,2017-01-06,Amanda Morrow,"Highland Resources, Incorporated",Real Estate Development,"Southwest Tower Building, 211 East 7th Street, Suite 709
Austin, Texas 78701
","b'highland resources, incorporated'","b'southwest tower building, 211 east 7th street, suite 709 austin, texas 78701'",b'wm. bray',b'2013-01-03',b'real estate development',b'2014-01-03'
979,0.942312300205,2016-01-16,2017-01-15,Leah Bojo,"Emmis Radio Broadcasting Co., LP",Real Estate Development,"8309 North IH-35
Austin, Texas 78753
(30.3466, -97.69504)","b'emmis radio broadcasting co., lp'","b'8309 north ih-35 austin, texas 78753 (30.3466, -97.69504)'",b'leah bojo',b'2015-11-07',b'real estate development',b'2016-11-06'
18,0.906110232527,2016-01-07,2017-01-06,Amanda Morrow,Manoj Saxena,Real Estate Investment/Development,"74 Pascal Lane
Austin, Texas 78746
(30.323325, -97.829121)",b'manoj saxena',"b'74 pascal lane austin, texas 78746 (30.323355, -97.829052)'",b'lynn carley',b'2015-01-06',b'real estate investment/development',b'2016-01-06'
296,0.939875286359,2016-01-07,2017-01-06,Amanda Morrow,Harmony Public Schools,Real Estate Investment/Development,"13415 FM 620 N
Austin, Texas 78717
",b'harmony public schools',"b'13415 fm 620 n austin, texas 78717'",b'lynn carley',b'2015-01-06',b'real estate investment/development',b'2016-01-06'
34,0.906736271722,2016-01-07,2017-01-06,Lynn Carley,Austin Baptist Church c/o Tom Stacy ,Religious Assembly/Education,"823 Congress Suite 1111
Austin, Texas 78701
(30.270141, -97.742042)",b'austin baptist church c/o tom stacy',"b'823 congress suite 1111 austin, texas 78701 (30.270141, -97.742042)'",b'lynn carley',b'2014-01-07',b'religious assembly/education',b'2016-01-06'
847,0.893042385578,2013-01-03,2014-01-03,Wm. Bray,"Alliance Residential, LLC",Real Estate Development,"3108 North Lamar
Austin, Texas 78705
(30.30064, -97.745985)","b'alliance residential, llc'","b'3108 north lamar austin, texas 78705 (30.300716, -97.745938)'",b'nicholas miller',b'2013-01-03',b'real estate development',b'2014-01-03'
399,0.847841925091,2011-08-17,2012-08-16,Travis Phillips,Russell's Bakery ,Property Owner,"1601 West 38th Street, Suite 1
Austin, Texas 78731
(30.308749, -97.749866)","b""russell's bakery""","b'1601 west 38th street, suite 1 austin, texas 78731 (30.308718, -97.749802)'",b'travis phillips',b'2011-08-17',b'property owner',b'2012-08-16'
648,0.89902792871,2011-08-17,2012-08-16,Travis Phillips,The Menagerie,Property Owner,"1601 West 38th Street, Suite #7
Austin, Texas 78731
(30.308749, -97.749866)",b'the menagerie',"b'1601 west 38th street, suite #7 austin, texas 78731 (30.308718, -97.749802)'",b'travis phillips',b'2011-08-17',b'property owner',b'2012-08-16'
987,0.901092330615,2015-08-01,2016-07-31,Jeffrey  Howard,Neans Investments,Property Owner,"112 East Highway
Frederickburg, Texas 78624
(30.261949, -98.876876)",b'neans investments',"b'112 east highway frederickburg, texas 78624'",b'jeffrey howard',b'2015-08-01',b'property owner',b'2016-07-31'
571,0.73450852057,2013-01-03,2014-01-03,Nicholas Miller,Zydeco Development Company,Zoning,"1135 West 6th street, Ste. 120
Austin, Texas 78703
(30.264639, -97.731172)",b'zydeco development company',"b'1135 west 6th street, ste. 120 austin, texas 78703 (30.272632, -97.756889)'",b'wm. bray',b'2013-01-03',b'zoning',b'2014-01-03'
26,0.894697687456,2015-12-24,2016-12-23,Richard Suttle,Concordia University,Education,"3400 North IH-35
Austin, Texas 78705
(30.291212, -97.722194)",b'concordia university',"b'3400 north ih-35 austin, texas 78705 (30.291212, -97.722194)'",b'lynn carley',b'2014-01-07',b'education',b'2016-01-06'
1,0.779173877504,2016-01-20,2017-01-19,David Armbrust            ,Forestar Real Estate Group,Real Estate,"6300 Bee Caves Road, Building II, Suite 500
Austin, Texas 78746
(30.296418, -97.830654)",b'forestar (usa) real estate group',"b'6300 bee cave road building 2, suite 500 austin, texas 78746 (30.296418, -97.830654)'",b'alexandra jashinsky',b'2015-01-20',b'land development & sales',b'2016-01-06'
19,0.899344563484,2016-01-07,2017-01-06,Amanda Morrow,"Shapiro, Bobby and Jim",Real Estate Investment,"1000 East 4th Street
Austin, Texas 78702
(30.263088, -97.732818)","b'shapiro, bobby and jim'","b'1000 east 4th street austin, texas 78702 (30.263104, -97.732865)'",b'lynn carley',b'2014-01-07',b'real estate investment',b'2016-01-06'
866,0.906896757668,2015-02-02,2016-02-02,R. Haywood,"International Bank of Commerce, Laredo, Texas",Property Owner,"816 Congress Avenue
Austin, Texas 78701
(30.270433, -97.741932)","b'international bank of commerce, laredo, texas'","b'816 congress avenue austin, texas 78701 (30.270483, -97.741914)'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
303,0.897259414196,2010-09-14,2011-09-14,Glenn Shankle,IESI Corporation,Waste management and recycling,"2301 Eagle Parkway, Suite 200
Fort Worth, Texas 76117
(33.007536, -97.305078)",b'iesi corporation',"b'2301 eagle parkway, suite 200 fort worth, texas 76117 (33.007625, -97.305784)'",b'glenn shankle',b'2010-09-14',b'waste management and recycling',b'2011-09-14'
840,0.910772767934,2013-01-03,2014-01-03,Wm. Bray,"Lampting, Incorporated",Property Owner,"4131 Spicewood Springs Road, Building C-5
Austin, Texas 78759
(30.370595, -97.755454)","b'lampting, incorporated'","b'4131 spicewood springs road, building c-5 austin, texas 78759 (30.37055, -97.755412)'",b'nicholas miller',b'2013-01-03',b'property owner',b'2014-01-03'
410,0.902677297592,2011-08-17,2012-08-16,Travis Phillips,"Peter T. Martin and Kevin McNeil Martin & Martin Law, P.C. ",Property Owner,"3811 Turtle Creek Boulevard, Suite 1620
Dallas, Texas 75219
(32.813409, -96.800474)","b'peter t. martin and kevin mcneil martin & martin law, p.c.'","b'3811 turtle creek boulevard, suite 1620 dallas, texas 75219 (32.813434, -96.800354)'",b'travis phillips',b'2011-08-17',b'property owner',b'2012-08-16'
652,0.938926398754,2014-10-21,2015-10-21,David Cancialosi,Enoteca Restaurant,Restaurant,"1610 S. Contress
Austin, Texas 78704
",b'enoteca restaurant',"b'1610 s. contress austin, texas 78704'",b'david cancialosi',b'2014-10-21',b'restaurant',b'2015-10-21'
896,0.898801462217,2013-01-03,2014-01-03,Nicholas Miller,1219 South Lamar Venture LLC,Property Owner/Developer,"5350 Burnet Road, Suite 216
Austin, Texas 78756
(30.327632, -97.739745)",b'1219 south lamar venture llc',"b'5350 burnet road, suite 216 austin, texas 78756 (30.327783, -97.739755)'",b'wm. bray',b'2013-01-03',b'property owner/developer',b'2014-01-03'
778,0.942312300205,2015-04-24,2016-04-23,Nikelle Meade,"Lunsford, Jesse",Property Owner,"1900 Newton Street, #1
Austin, Texas 78704
(30.245607, -97.753632)","b'lunsford, jesse'","b'1900 newton street, #1 austin, texas 78704 (30.245607, -97.753632)'",b'alexandra jashinsky',b'2015-06-27',b'property owner',b'2016-06-26'
727,0.942312300205,2015-08-01,2016-07-31,Jeffrey  Howard,FourT Realty ,Real Estate,"1601 Rio Grande St., Ste 333
Austin, Texas 78701
(30.280237, -97.745696)",b'fourt realty',"b'1601 rio grande st., ste 333 austin, texas 78701 (30.280237, -97.745696)'",b'jeffrey howard',b'2015-08-01',b'real estate',b'2016-07-31'
313,0.907752124163,2015-04-24,2016-04-23,Nikelle Meade,"Oxford Alliance Investments, LP",Land Development Company,"2700 Via Fortuna, Building II, Suite 100
Austin, Texas 78746
(30.252818, -97.800331)","b'oxford alliance investments, lp'","b'2700 via fortuna, building ii, suite 100 austin, texas 78746'",b'nikelle meade',b'2015-06-27',b'land development company',b'2016-06-26'
362,0.898399472237,2011-08-17,2012-08-16,Travis Phillips,Capelli Salon ,Property Owner,"3709 Kerbey Lane
Austin, Texas 78731
(30.308289, -97.750057)",b'capelli salon',"b'3709 kerbey lane austin, texas 78731 (30.308249, -97.750081)'",b'travis phillips',b'2011-08-17',b'property owner',b'2012-08-16'
148,0.902274749109,2016-01-07,2017-01-06,Lynn Carley,Tanglewood Forest Limited District c/o Pinnacle Texas Mgmt Services   ,Limited District,"7301 Ranch Road 620 North, Suite 155
Austin, Texas 78726
(30.40541, -97.853164)",b'tanglewood forest limited district c/o pinnacle texas mgmt services',"b'7301 ranch road 620 north, suite 155 austin, texas 78726'",b'lynn carley',b'2014-01-07',b'limited district',b'2016-01-06'
99,0.897412455082,2015-06-27,2016-06-26,Alexandra Jashinsky,"2208 Lake Austin, LLC ",Real Estate,"1504 Aquarena Springs Dr
San Marcos, Texas 78666
(29.892695, -97.919367)","b'2208 lake austin, llc'","b'1504 aquarena springs dr san marcos, texas 78666 (29.892695, -97.919367)'",b'alexandra jashinsky',b'2015-04-24',b'real estate',b'2016-04-23'
300,0.903124262457,2013-01-03,2014-01-03,Nicholas Miller,"Lorenz, Perry",Property Owner,"1311-A East 6th Street
Austin, Texas 78702
(30.264023, -97.729402)","b'lorenz, perry'","b'1311-a east 6th street austin, texas 78702 (30.264023, -97.729402)'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
790,0.662352993208,2013-01-03,2014-01-03,Wm. Bray,"Scarbrough Wilson, Margaret",Property Owner,"517 West 39th Street
Austin, Texas 78751
(30.303906, -97.736999)","b'scarbrough ventures, l.l.c.'","b'517 west 39th street austin, texas 78751 (30.303873, -97.736929)'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
197,0.942312,2015-10-15,2016-10-14,Michele Haussmann         ,AETNA Sign Group,Real Estate Development,"300 Arboretum Place, Ste. 330
Radnor, Pennsylvania 19087
",b'aetna sign group',"b'300 arboretum place, ste. 330 radnor, pennsylvania 19087'",b'michele haussmann',b'2015-10-15',b'real estate development',b'2016-10-14'
985,0.830204652415,2015-11-07,2016-11-06,Kelan Robinson,Wells Fargo,Real Estate,"609 Castle Ridge Rd. Ste 224
Austin, Texas 78746
(30.295024, -97.829833)",b'wells fargo',"b'609 castle ridge rd. ste 224 austin, texas 78746 (30.295006, -97.829839)'",b'leah bojo',b'2015-01-12',b'real estate',b'2016-01-12'
757,0.905119751181,2015-06-27,2016-06-26,Alexandra Jashinsky,Telvending Corp,Developer,"1617 Watchill Road
Austin, Texas 78703
(30.288849, -97.75863)",b'telvending corp',"b'1617 watchill road austin, texas 78703 (30.28882, -97.758568)'",b'alexandra jashinsky',b'2015-06-27',b'developer',b'2016-06-26'
1000,0.938889631203,2015-11-07,2016-11-06,Kelan Robinson,Austin City Builders,Real Estate,"3939 Bee Caves Road., Ste C-100
Westlake Hills, Texas 78746
(30.281927, -97.809259)",b'austin city builders',"b'3939 bee caves road., ste c-100 westlake hills, texas 78746'",b'leah bojo',b'2015-11-07',b'real estate',b'2016-11-06'
25,0.940208298819,2016-01-07,2017-01-06,Lynn Carley,"Wilkinson, Julia Matthews",Real Estate Investment,"c/o Osborne, Helman, Knebel &amp; DeLeary L 301 Congress Ave., Ste. 1910
Austin, Texas 78701
","b'wilkinson, julia matthews'","b'c/o osborne, helman, knebel &amp; deleary l 301 congress ave., ste. 1910 austin, texas 78701'",b'lynn carley',b'2014-01-07',b'real estate investment',b'2016-01-06'
279,0.897099077702,2011-08-17,2012-08-16,Travis Phillips,"Calderon, Alex and Mark",Property Owner,"3703 Kerbey Lane
Austin, Texas 78731
(30.3078, -97.750374)","b'calderon, alex and mark'","b'3703 kerbey lane austin, texas 78731 (30.307752, -97.750405)'",b'travis phillips',b'2011-08-17',b'property owner',b'2012-08-16'
444,0.914429375104,2016-01-09,2017-01-08,Stephen Drenner ,"Dawlett, Haythem ",Real Property Owner,"2101 Lakeway Boulevard
Austin, Texas 78734
(30.357599, -97.978513)","b'dawlett, haythem'","b'2101 lakeway boulevard austin, texas 78734 (30.357585, -97.978566)'",b'alison gardner',b'2010-06-24',b'real property owner',b'2011-06-24'
691,0.918771862984,2015-09-29,2016-09-28,Ray Allen,Reagan Signs,Bilboards,"7301 Burleson Road
Austin, Texas 78744
(30.194882, -97.701687)",b'reagan signs',"b'7301 burleson road austin, texas 78744 (30.19485, -97.70165)'",b'ray allen',b'2015-09-29',b'bilboards',b'2016-09-28'
714,0.554037880253,2015-10-15,2016-10-14,Michele Haussmann         ,Endeavor Real Estate Group,Real Estate Development,"221 W. 6th St. Ste. 1300
Austin, Texas 78701
(30.267443, -97.740637)","b'endeavor real estate group, ltd.'","b'p.o. box 140646 austin, texas 78714'","b'derlis ""trey salinas iii'",b'2015-11-07',b'real estate development',b'2016-11-06'
9,0.913458002465,2016-01-07,2017-01-06,Amanda Morrow,Tierra Concepts,Real Estate Investment/Development,"8917 Old Lampass Trail #28
Austin, Texas 78750
(30.421203, -97.796294)",b'tierra concepts',"b'8917 old lampass trail #28 austin, texas 78750'",b'lynn carley',b'2014-01-07',b'real estate investment/development',b'2016-01-06'
772,0.90237650963,2015-04-24,2016-04-23,Nikelle Meade,HomeAway Inc.,Vacation Rental Service,"1011 West 5th Street
Austin, Texas 78703
(30.270602, -97.755371)",b'homeaway inc.',"b'1011 west 5th street austin, texas 78703 (30.270588, -97.755336)'",b'leonard smith',b'2015-06-27',b'vacation rental service',b'2016-04-23'
372,0.90699018538,2013-03-04,2014-03-04,Paul Salda?a,The Mulholland Group,Affordable Housing Developers,"141-07 Twentieth Avenue, Suite 507
Whitestone, New York 11357
(40.781665, -73.827178)",b'the mulholland group',"b'141-07 twentieth avenue, suite 507 whitestone, new york 11357 (40.781719, -73.827145)'",b'paul salda?a',b'2013-03-04',b'affordable housing developers',b'2014-03-04'
246,0.904680679242,2015-10-06,2016-10-05,Steven Metcalfe,Life Austin,Real Estate,"1301 Capital of Texas Highway, Suite 308
Austin, Texas 78746
(30.278728, -97.820305)",b'life austin',"b'1301 capital of texas highway, suite 308 austin, texas 78746 (30.278728, -97.820305)'",b'steven metcalfe',b'2014-10-02',b'real estate',b'2015-10-02'
753,0.942312300205,2015-11-07,2016-11-06,Kelan Robinson,Gene Schneider,Real Estate Development,"14313 Geronimo Street
Leander, Texas 78703
(30.430784, -97.88708)",b'gene schneider',"b'14313 geronimo street leander, texas 78703 (30.430784, -97.88708)'",b'leah bojo',b'2015-10-15',b'real estate development',b'2016-10-14'
17,0.911263125283,2015-12-24,2016-12-23,Richard Suttle,"Orangestone Bluegrass, LLC",Real Estate Investment,"5828 Balcones Drive, Ste 101
Austin, Texas 78731
(30.340435, -97.755116)","b'orangestone bluegrass, llc'","b'5828 balcones drive, ste 101 austin, texas 78731 (30.340401, -97.755138)'",b'lynn carley',b'2014-01-07',b'real estate investment',b'2016-01-06'
864,0.93636993236,2013-01-03,2014-01-03,Nicholas Miller,"Austin American-Statesman,  Attn:Mike Vivio",Property Owner,"P. O. Box 670
Austin, Texas 78767
","b'austin american-statesman, attn:mike vivio'","b'p. o. box 670 austin, texas 78767'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
